date,open,high,low,close,volume,daily_return,sma_10,sma_50,target_price,target_trend
2024-02-14,1563.0529955814704,1571.7617298510522,1539.798367340659,1568.701904296875,3768579,-0.010893345356719153,1586.6938233921876,1490.4062866585937,1578.258056640625,1
2024-02-15,1578.870044759722,1588.9910065851047,1564.3711555313787,1578.258056640625,4834391,0.006091757980005275,1588.5108644078125,1494.39818363125,1602.0777587890625,1
2024-02-16,1590.167952147778,1608.9976496273257,1589.1793470591608,1602.0777587890625,4880654,0.015092400161186958,1589.2922975132813,1499.0623022835937,1600.2889404296875,0
2024-02-19,1605.2317360980246,1611.3513878778704,1588.9440015438006,1600.2889404296875,3690993,-0.0011165615086792258,1590.47387705625,1503.3074560921875,1586.6373291015625,0
2024-02-20,1586.401957891193,1595.1106926748687,1571.1028292171682,1586.6373291015625,3706389,-0.008530716537014538,1586.3125122664064,1507.4377490609374,1558.675293,0
2024-02-21,1576.045643,1576.045643,1549.0250732340833,1558.675293,4300508,-0.017623457855612146,1582.7160523085938,1510.5333520889064,1582.965576171875,1
2024-02-22,1567.5723214065963,1586.0254020244706,1548.1777559110003,1582.965576171875,5841277,0.015583927762865324,1581.7039673257812,1514.1646606826564,1578.7288818359375,0
2024-02-23,1597.6998249586602,1599.064932049705,1574.0685776987198,1578.7288818359375,5373072,-0.0026764285968765567,1582.4100952554686,1517.945664099375,1563.006103515625,0
2024-02-26,1576.9400103998594,1576.9400103998594,1548.742584990576,1563.006103515625,2782438,-0.009959137696922471,1580.531835978125,1521.9215552126564,1566.254150390625,1
2024-02-27,1563.8063128021718,1573.315286661556,1556.0861831168934,1566.254150390625,5159088,0.002078076897904735,1578.5593994171875,1524.9747900759376,1573.4566650390625,1
2024-02-28,1572.2798088946804,1589.038286361627,1564.7950497873524,1573.4566650390625,3188916,0.0045985606145984015,1579.0348754914062,1526.7231299196876,1575.9515380859375,1
2024-02-29,1567.5722998042163,1583.812913721107,1556.5569728576138,1575.9515380859375,7814722,0.0015856001009173504,1578.8042236359374,1528.7859253298438,1557.8748779296875,0
2024-03-01,1571.3381567596207,1574.1154909938598,1554.3914300839626,1557.8748779296875,6387291,-0.011470314739630227,1574.38393555,1530.6011059939065,1541.398926,0
2024-03-04,1560.8406106080845,1567.0543875331723,1538.0567235736469,1541.398926,4445156,-0.01057591476895936,1568.4949341070312,1532.4991357834376,1512.495361328125,0
2024-03-05,1538.386193843857,1541.5401450012134,1508.2586796437324,1512.495361328125,4596579,-0.018751514734009267,1561.0807373296875,1533.8266284592187,1522.898926,1
2024-03-06,1509.0120236903088,1525.3467635033348,1483.7801827337923,1522.898926,6420684,0.006878410961035808,1557.5031006296877,1534.855671439219,1521.8631591796875,0
2024-03-07,1522.004404894455,1533.160978,1510.3299696204092,1521.8631591796875,6348359,-0.0006801284068359559,1551.3928589304687,1536.2208228064064,1506.9405517578125,0
2024-03-11,1514.048807986973,1519.3682201060792,1495.0778662328694,1506.9405517578125,6752895,-0.009805485685006388,1544.2140259226562,1536.8516162615624,1518.567871,1
2024-03-12,1506.375688833194,1529.9128089712128,1504.1632225256892,1518.567871,4614222,0.007715844681878359,1539.7702026710936,1537.7987476073436,1517.108642578125,0
2024-03-13,1518.5208697901078,1529.4420705773052,1505.0105857809417,1517.108642578125,5688997,-0.0009609240717796119,1534.8556518898436,1539.0885815917186,1556.5570068359375,1
2024-03-14,1519.9332218123318,1560.7465686045769,1513.9076955609466,1556.5570068359375,8803799,0.026002333089854,1533.1656860695311,1541.0082715331248,1538.38623,0
2024-03-15,1545.070749855574,1549.4957975654736,1523.6519697189988,1538.38623,11809997,-0.011673698268766741,1529.4091552609375,1542.883710973125,1508.8707275390625,0
2024-03-18,1534.6203153666463,1537.1152732206572,1505.2930391151203,1508.8707275390625,4958904,-0.019186015764674158,1524.5087402218749,1545.0048779653125,1470.0814208984375,0
2024-03-19,1499.173324716635,1505.4342217324486,1466.833344252129,1470.0814208984375,6870411,-0.025707508226294196,1517.3769897117186,1545.9228271840627,1463.9617919921875,0
2024-03-20,1471.540790852675,1482.7914886121837,1461.5139544170574,1463.9617919921875,4759059,-0.004162782291684208,1512.523632778125,1546.344609410625,1463.7264404296875,0
