date,open,high,low,close,volume
24-05-2022,689.7323937,695.8435051,684.882296,686.9193726,13779981
25-05-2022,690.7024263,699.2385868,690.2659057,691.9634399,10457589
26-05-2022,701.3240726,711.0242673,694.0004375,706.6591797,14028733
27-05-2022,711.5578609,718.9785345,709.3268277,717.6204834,8110620
30-05-2022,726.3021362,729.4062106,721.9855374,726.0596313,7628515
31-05-2022,718.7844671,734.0137855,718.2994574,730.2791748,20272212
01-06-2022,725.5745907,732.9467153,721.8885284,730.0852051,10102092
02-06-2022,728.5331693,729.2121949,720.9185396,727.2721558,10949759
03-06-2022,733.4802398,734.3047326,718.978437,721.9854736,8563791
06-06-2022,718.0085052,728.4362157,717.4264579,724.3621216,9107831
07-06-2022,718.7844604,720.6760102,710.3937679,713.2068481,9938912
08-06-2022,714.5163877,718.7844975,704.6707246,707.6292725,9369224
09-06-2022,703.2641481,712.091302,700.4996161,710.7817993,7444368
10-06-2022,703.0216553,706.4652128,696.4740234,698.4140625,7990818
13-06-2022,681.1961909,681.24468,661.6502744,667.3734131,16622521
14-06-2022,661.9413883,673.8241282,660.243854,664.9484253,13348598
15-06-2022,666.8884399,675.4730893,665.5303889,666.6459351,9199591
16-06-2022,679.0136845,679.0621736,656.0242093,658.1582642,13237239
17-06-2022,651.1256526,671.8840956,649.864639,666.2579346,16335613
20-06-2022,665.4333768,667.1794001,657.2851893,665.3848877,10981042
21-06-2022,669.8469941,686.7738472,667.9554441,675.2305908,13319648
22-06-2022,673.4361156,677.9467305,664.5604125,666.0154419,6838249
23-06-2022,669.5074617,684.8337578,666.4033875,678.1891479,14960412
24-06-2022,689.5868869,693.8064481,685.3672666,692.0604248,10856736
27-06-2022,706.9987308,706.9987308,694.6309814,695.8435059,8285225
28-06-2022,689.7323364,695.7949581,685.8037693,689.0048218,8339931
29-06-2022,683.8152682,685.5128023,679.9351901,681.6812134,9570557
30-06-2022,681.6812041,690.5569062,680.1776857,685.9978027,11970404
01-07-2022,682.3602933,685.5613461,673.2905746,682.796814,9884899
04-07-2022,683.7181896,699.4810058,683.7181896,698.5109863,8303732
05-07-2022,701.3726008,710.1998139,696.5709923,697.8805542,11460367
06-07-2022,701.3241604,709.9573584,700.3541408,704.18573,12163533
07-07-2022,713.8859101,721.6945557,711.0243405,719.7545166,10374018
08-07-2022,728.7757133,734.7898467,722.228081,733.0438232,9797700
11-07-2022,732.36477,748.418582,732.36477,746.4300537,12440573
12-07-2022,742.4044794,744.4415561,734.983865,737.1179199,10219829
